2025/11/18 00:00:12.110 Cnt: 00000009	State: 02	Flags: 0x04170080	Pos:-5.724e+00	Vel: 1.232e+02	Iq: 1.726e+00	DcV: 1.052e+01	DcI: 3.733e-01	DcP:-2.791e+00	ExV: 2.557e+01	ExI: 2.752e-01	ExP: 6.990e+00	WoV: 1.175e+01	WoI: 3.314e-01	WoP: 3.888e+00	Tm:-2.702e+02	Tr: 2.710e+02
2025/11/18 00:00:22.082 Cnt: 00000019	State: 02	Flags: 0x04170080	Pos:-5.517e+00	Vel: 1.386e+02	Iq: 1.974e+00	DcV: 1.127e+01	DcI: 4.385e-01	DcP:-3.625e+00	ExV: 2.555e+01	ExI: 2.852e-01	ExP: 7.250e+00	WoV: 1.172e+01	WoI: 3.536e-01	WoP: 4.143e+00	Tm:-2.570e+02	Tr: 2.579e+02
2025/11/18 00:00:32.051 Cnt: 00000029	State: 02	Flags: 0x04070080	Pos:-4.918e+00	Vel: 7.286e+01	Iq: 3.124e+01	DcV: 1.144e+01	DcI: 6.927e-03	DcP: 7.914e-02	ExV: 2.554e+01	ExI: 2.924e-01	ExP: 7.453e+00	WoV: 1.173e+01	WoI: 3.454e-01	WoP: 4.050e+00	Tm:-1.824e+02	Tr: 1.828e+02
2025/11/18 00:00:42.024 Cnt: 00000039	State: 02	Flags: 0x04070080	Pos:-3.003e+00	Vel: 3.280e+01	Iq: 3.740e+01	DcV: 1.146e+01	DcI: 7.103e-03	DcP: 8.134e-02	ExV: 2.554e+01	ExI: 3.039e-01	ExP: 7.726e+00	WoV: 1.173e+01	WoI: 3.404e-01	WoP: 3.991e+00	Tm: 1.690e+00	Tr: 2.447e+01
2025/11/18 00:00:51.992 Cnt: 00000049	State: 04	Flags: 0x04030080	Pos:-3.711e+00	Vel: 4.884e+01	Iq: 3.574e+01	DcV: 1.147e+01	DcI: 7.228e-03	DcP: 8.278e-02	ExV: 2.552e+01	ExI: 3.045e-01	ExP: 7.750e+00	WoV: 1.173e+01	WoI: 3.301e-01	WoP: 3.871e+00	Tm:-8.336e+01	Tr: 8.632e+01
2025/11/18 00:01:01.995 Cnt: 00000059	State: 04	Flags: 0x04130080	Pos:-5.190e+00	Vel: 1.002e+02	Iq: 1.352e+00	DcV: 1.172e+01	DcI: 1.743e-01	DcP:-1.414e+00	ExV: 2.551e+01	ExI: 3.055e-01	ExP: 7.753e+00	WoV: 1.171e+01	WoI: 3.481e-01	WoP: 4.075e+00	Tm:-2.263e+02	Tr: 2.289e+02
2025/11/18 00:01:11.984 Cnt: 00000069	State: 04	Flags: 0x04130080	Pos:-6.263e+00	Vel: 4.925e+02	Iq: 1.443e+01	DcV: 1.286e+01	DcI: 5.312e+00	DcP:-5.988e+01	ExV: 2.560e+01	ExI: 3.315e-01	ExP: 8.325e+00	WoV: 1.171e+01	WoI: 3.498e-01	WoP: 4.094e+00	Tm:-3.220e+02	Tr: 3.654e+02
2025/11/18 00:01:21.986 Cnt: 00000079	State: 04	Flags: 0x04130080	Pos:-5.045e+00	Vel: 9.113e+01	Iq: 1.235e+00	DcV: 1.296e+01	DcI: 1.671e-01	DcP:-9.950e-01	ExV: 2.558e+01	ExI: 3.349e-01	ExP: 8.551e+00	WoV: 1.171e+01	WoI: 3.429e-01	WoP: 4.014e+00	Tm:-2.211e+02	Tr: 2.216e+02
2025/11/18 00:01:31.995 Cnt: 00000089	State: 04	Flags: 0x44130080	Pos:-1.549e+00	Vel: 3.329e+02	Iq: 4.298e+00	DcV: 1.393e+01	DcI: 2.042e+00	DcP:-2.365e+01	ExV: 2.556e+01	ExI: 3.296e-01	ExP: 8.386e+00	WoV: 1.171e+01	WoI: 3.466e-01	WoP: 4.057e+00	Tm: 8.073e+01	Tr: 1.829e+02
2025/11/18 00:01:42.021 Cnt: 00000099	State: 04	Flags: 0x04130080	Pos:-3.180e+00	Vel: 1.459e+02	Iq: 1.932e+00	DcV: 1.438e+01	DcI: 3.262e-01	DcP:-3.726e+00	ExV: 2.551e+01	ExI: 3.289e-01	ExP: 8.356e+00	WoV: 1.173e+01	WoI: 3.211e-01	WoP: 3.764e+00	Tm:-5.777e+01	Tr: 7.594e+01
2025/11/18 00:01:52.080 Cnt: 00000109	State: 04	Flags: 0x04130080	Pos:-6.120e+00	Vel: 1.181e+02	Iq: 1.530e+00	DcV: 1.482e+01	DcI: 2.026e-01	DcP:-2.161e+00	ExV: 2.550e+01	ExI: 3.126e-01	ExP: 7.945e+00	WoV: 1.173e+01	WoI: 3.169e-01	WoP: 3.717e+00	Tm:-3.117e+02	Tr: 3.142e+02
